0.532	6.02465E-05
0.534	5.93774E-05
0.536	5.93774E-05
0.538	5.8514E-05
0.54	5.76506E-05
0.542	5.76506E-05
0.544	5.67872E-05
0.546	5.67872E-05
0.548	5.59181E-05
0.55	5.59181E-05
0.552	5.50547E-05
0.554	5.50547E-05
0.556	5.41913E-05
0.558	5.41913E-05
0.56	5.41913E-05
0.562	5.33279E-05
0.564	5.33279E-05
0.566	5.24589E-05
0.568	5.24589E-05
0.57	5.15955E-05
0.572	5.15955E-05
0.574	5.07321E-05
0.576	5.07321E-05
0.578	5.07321E-05
0.58	4.98687E-05
0.582	4.98687E-05
0.584	4.90053E-05
0.586	4.90053E-05
0.588	4.90053E-05
0.59	4.81362E-05
0.592	4.81362E-05
0.594	4.72728E-05
0.596	4.72728E-05
0.598	4.64094E-05
0.6	4.64094E-05
0.602	4.64094E-05
0.604	4.64094E-05
0.606	4.5546E-05
0.608	4.5546E-05
0.61	4.5546E-05
0.612	4.4677E-05
0.614	4.4677E-05
0.616	4.4677E-05
0.618	4.38135E-05
0.62	4.38135E-05
0.622	4.38135E-05
0.624	4.38135E-05
0.626	4.29501E-05
0.628	4.29501E-05
0.63	4.20867E-05
0.632	4.20867E-05
0.634	4.20867E-05
0.636	4.12233E-05
0.638	4.12233E-05
0.64	4.12233E-05
0.642	4.12233E-05
0.644	4.03543E-05
0.646	4.03543E-05
0.648	4.03543E-05
0.65	4.03543E-05
0.652	3.94909E-05
0.654	3.94909E-05
0.656	3.94909E-05
0.658	3.94909E-05
0.66	3.86275E-05
0.662	3.86275E-05
0.664	3.86275E-05
0.666	3.86275E-05
0.668	3.77641E-05
0.67	3.77641E-05
0.672	3.77641E-05
0.674	3.6895E-05
0.676	3.6895E-05
0.678	3.6895E-05
0.68	3.6895E-05
0.682	3.60316E-05
0.684	3.60316E-05
0.686	3.60316E-05
0.688	3.60316E-05
0.69	3.60316E-05
0.692	3.60316E-05
0.694	3.51682E-05
0.696	3.51682E-05
0.698	3.51682E-05
0.7	3.51682E-05
0.702	3.51682E-05
0.704	3.43048E-05
0.706	3.43048E-05
0.708	3.43048E-05
0.71	3.43048E-05
0.712	3.43048E-05
0.714	3.43048E-05
0.716	3.34358E-05
0.718	3.34358E-05
0.72	3.34358E-05
0.722	3.34358E-05
0.724	3.34358E-05
0.726	3.34358E-05
0.728	3.25724E-05
0.73	3.25724E-05
0.732	3.25724E-05
0.734	3.25724E-05
0.736	3.25724E-05
0.738	3.25724E-05
0.74	3.25724E-05
0.742	3.25724E-05
0.744	3.1709E-05
0.746	3.1709E-05
0.748	3.1709E-05
0.75	3.1709E-05
0.752	3.1709E-05
0.754	3.1709E-05
0.756	3.1709E-05
0.758	3.08456E-05
0.76	3.08456E-05
0.762	3.08456E-05
0.764	3.08456E-05
0.766	3.08456E-05
0.768	3.08456E-05
0.77	3.08456E-05
0.772	3.08456E-05
0.774	3.08456E-05
0.776	2.99821E-05
0.778	2.99821E-05
0.78	2.99821E-05
0.782	2.99821E-05
0.784	2.99821E-05
0.786	2.99821E-05
0.788	2.99821E-05
0.79	2.99821E-05
0.792	2.99821E-05
0.794	2.99821E-05
0.796	2.99821E-05
0.798	2.99821E-05
0.8	2.91131E-05
0.802	2.99821E-05
0.804	2.91131E-05
0.806	2.91131E-05
0.808	2.91131E-05
0.81	2.91131E-05
0.812	2.91131E-05
0.814	2.91131E-05
0.816	2.91131E-05
0.818	2.91131E-05
0.82	2.82497E-05
0.822	2.82497E-05
0.824	2.82497E-05
0.826	2.82497E-05
0.828	2.82497E-05
0.83	2.82497E-05
0.832	2.82497E-05
0.834	2.82497E-05
0.836	2.82497E-05
0.838	2.82497E-05
0.84	2.82497E-05
0.842	2.82497E-05
0.844	2.82497E-05
0.846	2.82497E-05
0.848	2.73863E-05
0.85	2.73863E-05
0.852	2.73863E-05
0.854	2.73863E-05
0.856	2.73863E-05
0.858	2.73863E-05
0.86	2.73863E-05
0.862	2.73863E-05
0.864	2.73863E-05
0.866	2.73863E-05
0.868	2.73863E-05
0.87	2.73863E-05
0.872	2.73863E-05
